ctt,eid,rdt,ttl,ift,ser,at,anm,acd,cod,mag,maxi,int,json,en_ttl,en_anm
20230501050353,20230501045904,2023-05-01T05:03:00+09:00,震源・震度情報,発表,1,2023-05-01T04:58:00+09:00,父島近海,911,+27.0+142.6-70000/,3.8,1,"[{'code': '13', 'maxi': '1', 'city': [{'code': '1342100', 'maxi': '1'}]}]",20230501050353_20230501045904_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Adjacent Sea of​ Chichijima Island
20230501014007,20230501013713,2023-05-01T01:40:00+09:00,震源・震度情報,発表,1,2023-05-01T01:37:00+09:00,奄美大島近海,793,+27.6+128.8-10000/,3.3,2,"[{'code': '46', 'maxi': '2', 'city': [{'code': '4653200', 'maxi': '2'}]}]",20230501014007_20230501013713_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Adjacent Sea of Amami-Oshima Island
20230430235158,20230430234815,2023-04-30T23:51:00+09:00,震源・震度情報,発表,1,2023-04-30T23:48:00+09:00,トカラ列島近海,798,+29.9+130.0+0/,2.4,1,"[{'code': '46', 'maxi': '1', 'city': [{'code': '4630400', 'maxi': '1'}]}]",20230430235158_20230430234815_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Adjacent Sea of Tokara Islands
20230430212525,20230430212152,2023-04-30T21:25:00+09:00,震源・震度情報,発表,1,2023-04-30T21:21:00+09:00,千葉県東方沖,473,+35.6+141.0-40000/,4.2,1,"[{'code': '08', 'maxi': '1', 'city': [{'code': '0823200', 'maxi': '1'}]}, {'code': '12', 'maxi': '1', 'city': [{'code': '1220200', 'maxi': '1'}, {'code': '1221500', 'maxi': '1'}, {'code': '1223600', 'maxi': '1'}]}]",20230430212525_20230430212152_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the east Coast of Chiba Prefecture
20230430204139,20230430203645,2023-04-30T20:41:00+09:00,震源・震度情報,発表,1,2023-04-30T20:36:00+09:00,福島県会津,252,+37.1+139.3+0/,2.3,2,"[{'code': '07', 'maxi': '2', 'city': [{'code': '0736400', 'maxi': '2'}]}]",20230430204139_20230430203645_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Aizu,  Fukushima Prefecture"
20230430185559,20230430185235,2023-04-30T18:55:00+09:00,震源・震度情報,発表,1,2023-04-30T18:52:00+09:00,岐阜県美濃東部,431,+35.6+137.2+0/,3.7,3,"[{'code': '21', 'maxi': '3', 'city': [{'code': '2122000', 'maxi': '3'}, {'code': '2120600', 'maxi': '2'}, {'code': '2150300', 'maxi': '2'}, {'code': '2150500', 'maxi': '2'}, {'code': '2120800', 'maxi': '1'}, {'code': '2121000', 'maxi': '1'}, {'code': '2121100', 'maxi': '1'}, {'code': '2121200', 'maxi': '1'}, {'code': '2121400', 'maxi': '1'}, {'code': '2150200', 'maxi': '1'}, {'code': '2150400', 'maxi': '1'}, {'code': '2150600', 'maxi': '1'}, {'code': '2150700', 'maxi': '1'}, {'code': '2152100', 'maxi': '1'}, {'code': '2120500', 'maxi': '2'}, {'code': '2121900', 'maxi': '2'}, {'code': '2120100', 'maxi': '1'}, {'code': '2120700', 'maxi': '1'}]}, {'code': '20', 'maxi': '2', 'city': [{'code': '2043200', 'maxi': '2'}, {'code': '2041400', 'maxi': '1'}, {'code': '2042200', 'maxi': '1'}, {'code': '2042900', 'maxi': '1'}]}, {'code': '22', 'maxi': '1', 'city': [{'code': '2213700', 'maxi': '1'}]}, {'code': '23', 'maxi': '1', 'city': [{'code': '2322100', 'maxi': '1'}, {'code': '2356300', 'maxi': '1'}, {'code': '2321100', 'maxi': '1'}, {'code': '2323700', 'maxi': '1'}]}]",20230430185559_20230430185235_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Eastern Mino, Gifu Prefecture"
20230430185505,20230430185235,2023-04-30T18:55:00+09:00,震源に関する情報,発表,0,2023-04-30T18:52:00+09:00,岐阜県美濃東部,431,+35.6+137.2+0/,3.7,,[],20230430185505_20230430185235_VXSE52_0.json,Earthquake Information,"Eastern Mino, Gifu Prefecture"
20230430185405,20230430185235,2023-04-30T18:54:00+09:00,震度速報,発表,0,2023-04-30T18:52:00+09:00,,,,,3,"[{'code': '21', 'maxi': '3', 'city': []}]",20230430185405_20230430185235_VXSE51_0.json,Seismic Intensity Information,
20230430062712,20230430062335,2023-04-30T06:27:00+09:00,震源・震度情報,発表,1,2023-04-30T06:23:00+09:00,福島県会津,252,+37.1+139.4-10000/,2.2,2,"[{'code': '07', 'maxi': '2', 'city': [{'code': '0736400', 'maxi': '2'}]}]",20230430062712_20230430062335_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Aizu,  Fukushima Prefecture"
20230430012211,20230430011925,2023-04-30T01:22:00+09:00,震源・震度情報,発表,1,2023-04-30T01:19:00+09:00,石川県能登地方,390,+37.5+137.3-10000/,3.0,1,"[{'code': '17', 'maxi': '1', 'city': [{'code': '1720500', 'maxi': '1'}]}]",20230430012211_20230430011925_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230430005329,20230430004942,2023-04-30T00:53:00+09:00,震源・震度情報,発表,1,2023-04-30T00:49:00+09:00,沖縄本島近海,850,+26.0+128.8-10000/,4.5,1,"[{'code': '47', 'maxi': '1', 'city': [{'code': '4720900', 'maxi': '1'}, {'code': '4730100', 'maxi': '1'}]}]",20230430005329_20230430004942_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Adjacent Sea of Okinawa Main Island
20230429091850,20230429091618,2023-04-29T09:18:00+09:00,震源・震度情報,発表,1,2023-04-29T09:16:00+09:00,天草灘,784,+32.4+129.9-10000/,3.5,2,"[{'code': '43', 'maxi': '2', 'city': [{'code': '4321500', 'maxi': '2'}]}, {'code': '46', 'maxi': '1', 'city': [{'code': '4640400', 'maxi': '1'}, {'code': '4621502', 'maxi': '1'}]}]",20230429091850_20230429091618_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Amakusanada Sea
20230429045747,20230429045446,2023-04-29T04:57:00+09:00,震源・震度情報,発表,1,2023-04-29T04:54:00+09:00,徳島県北部,600,+34.0+133.9-40000/,3.1,1,"[{'code': '33', 'maxi': '1', 'city': [{'code': '3321400', 'maxi': '1'}, {'code': '3320200', 'maxi': '1'}]}, {'code': '36', 'maxi': '1', 'city': [{'code': '3646800', 'maxi': '1'}]}]",20230429045747_20230429045446_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Northern Tokushima Prefecture
20230429021936,20230429021642,2023-04-29T02:19:00+09:00,震源・震度情報,発表,1,2023-04-29T02:16:00+09:00,天草灘,784,+32.4+129.9-10000/,3.6,2,"[{'code': '43', 'maxi': '2', 'city': [{'code': '4321500', 'maxi': '2'}, {'code': '4321200', 'maxi': '1'}]}, {'code': '42', 'maxi': '1', 'city': [{'code': '4220100', 'maxi': '1'}, {'code': '4221300', 'maxi': '1'}, {'code': '4221400', 'maxi': '1'}]}, {'code': '46', 'maxi': '1', 'city': [{'code': '4640400', 'maxi': '1'}, {'code': '4621502', 'maxi': '1'}]}]",20230429021936_20230429021642_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Amakusanada Sea
20230428164911,20230428164605,2023-04-28T16:49:00+09:00,震源・震度情報,発表,1,2023-04-28T16:46:00+09:00,浦河沖,192,+42.0+142.6-70000/,4.1,1,"[{'code': '01', 'maxi': '1', 'city': [{'code': '0161000', 'maxi': '1'}, {'code': '0160700', 'maxi': '1'}, {'code': '0160800', 'maxi': '1'}, {'code': '0160900', 'maxi': '1'}]}]",20230428164911_20230428164605_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Urakawa
20230428135227,20230428134906,2023-04-28T13:52:00+09:00,震源・震度情報,発表,1,2023-04-28T13:49:00+09:00,群馬県南部,321,+36.5+139.4-10000/,2.4,1,"[{'code': '10', 'maxi': '1', 'city': [{'code': '1020300', 'maxi': '1'}]}]",20230428135227_20230428134906_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Southern Gunma Prefecture
20230428094247,20230428093855,2023-04-28T09:42:00+09:00,震源・震度情報,発表,1,2023-04-28T09:38:00+09:00,渡島地方西部,107,+41.5+140.2-10000/,3.0,3,"[{'code': '01', 'maxi': '3', 'city': [{'code': '0133200', 'maxi': '3'}]}]",20230428094247_20230428093855_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Western Oshima Region, Hokkaido"
20230428071223,20230428070902,2023-04-28T07:12:00+09:00,震源・震度情報,発表,1,2023-04-28T07:09:00+09:00,沖縄本島近海,850,+26.4+128.3-40000/,4.3,2,"[{'code': '47', 'maxi': '2', 'city': [{'code': '4730100', 'maxi': '2'}, {'code': '4730200', 'maxi': '2'}, {'code': '4730800', 'maxi': '2'}, {'code': '4731100', 'maxi': '2'}, {'code': '4720900', 'maxi': '1'}, {'code': '4731300', 'maxi': '1'}, {'code': '4731400', 'maxi': '1'}, {'code': '4721300', 'maxi': '2'}, {'code': '4732900', 'maxi': '2'}, {'code': '4720100', 'maxi': '1'}, {'code': '4721100', 'maxi': '1'}, {'code': '4721500', 'maxi': '1'}, {'code': '4732400', 'maxi': '1'}, {'code': '4732600', 'maxi': '1'}, {'code': '4732700', 'maxi': '1'}, {'code': '4732800', 'maxi': '1'}, {'code': '4734800', 'maxi': '1'}, {'code': '4736200', 'maxi': '1'}]}]",20230428071223_20230428070902_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Adjacent Sea of Okinawa Main Island
20230427224635,20230427224313,2023-04-27T22:46:00+09:00,震源・震度情報,発表,1,2023-04-27T22:43:00+09:00,福島県沖,289,+37.0+141.2-50000/,4.2,2,"[{'code': '07', 'maxi': '2', 'city': [{'code': '0720500', 'maxi': '2'}, {'code': '0721100', 'maxi': '2'}, {'code': '0748200', 'maxi': '2'}, {'code': '0720100', 'maxi': '1'}, {'code': '0720300', 'maxi': '1'}, {'code': '0720700', 'maxi': '1'}, {'code': '0721000', 'maxi': '1'}, {'code': '0721300', 'maxi': '1'}, {'code': '0721400', 'maxi': '1'}, {'code': '0730800', 'maxi': '1'}, {'code': '0732200', 'maxi': '1'}, {'code': '0734200', 'maxi': '1'}, {'code': '0734400', 'maxi': '1'}, {'code': '0746400', 'maxi': '1'}, {'code': '0748100', 'maxi': '1'}, {'code': '0750100', 'maxi': '1'}, {'code': '0750200', 'maxi': '1'}, {'code': '0750400', 'maxi': '1'}, {'code': '0750500', 'maxi': '1'}, {'code': '0752200', 'maxi': '1'}, {'code': '0720400', 'maxi': '2'}, {'code': '0754100', 'maxi': '2'}, {'code': '0754200', 'maxi': '2'}, {'code': '0754400', 'maxi': '2'}, {'code': '0754500', 'maxi': '2'}, {'code': '0754300', 'maxi': '1'}, {'code': '0754600', 'maxi': '1'}, {'code': '0754700', 'maxi': '1'}, {'code': '0754800', 'maxi': '1'}, {'code': '0756400', 'maxi': '1'}]}, {'code': '04', 'maxi': '1', 'city': [{'code': '0421100', 'maxi': '1'}]}, {'code': '08', 'maxi': '1', 'city': [{'code': '0820100', 'maxi': '1'}, {'code': '0820200', 'maxi': '1'}, {'code': '0821200', 'maxi': '1'}, {'code': '0821400', 'maxi': '1'}, {'code': '0821500', 'maxi': '1'}, {'code': '0821600', 'maxi': '1'}, {'code': '0822100', 'maxi': '1'}, {'code': '0822500', 'maxi': '1'}, {'code': '0823600', 'maxi': '1'}, {'code': '0831000', 'maxi': '1'}, {'code': '0834100', 'maxi': '1'}, {'code': '0836400', 'maxi': '1'}, {'code': '0820300', 'maxi': '1'}, {'code': '0820500', 'maxi': '1'}, {'code': '0822700', 'maxi': '1'}, {'code': '0823100', 'maxi': '1'}]}, {'code': '09', 'maxi': '1', 'city': [{'code': '0940700', 'maxi': '1'}, {'code': '0920100', 'maxi': '1'}, {'code': '0921500', 'maxi': '1'}, {'code': '0934500', 'maxi': '1'}, {'code': '0941100', 'maxi': '1'}]}]",20230427224635_20230427224313_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Fukushima Prefecture
20230427164757,20230427164353,2023-04-27T16:47:00+09:00,震源・震度情報,発表,1,2023-04-27T16:43:00+09:00,沖縄本島近海,850,+26.1+128.7-10000/,5.4,2,"[{'code': '47', 'maxi': '2', 'city': [{'code': '4720900', 'maxi': '2'}, {'code': '4730800', 'maxi': '2'}, {'code': '4731100', 'maxi': '2'}, {'code': '4730100', 'maxi': '1'}, {'code': '4720100', 'maxi': '2'}, {'code': '4721000', 'maxi': '2'}, {'code': '4721300', 'maxi': '2'}, {'code': '4721500', 'maxi': '2'}, {'code': '4732900', 'maxi': '2'}, {'code': '4734800', 'maxi': '2'}, {'code': '4736200', 'maxi': '2'}, {'code': '4720500', 'maxi': '1'}, {'code': '4721100', 'maxi': '1'}, {'code': '4732400', 'maxi': '1'}, {'code': '4732800', 'maxi': '1'}, {'code': '4735000', 'maxi': '1'}]}]",20230427164757_20230427164353_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Adjacent Sea of Okinawa Main Island
20230427104317,20230427104044,2023-04-27T10:43:00+09:00,震源・震度情報,発表,1,2023-04-27T10:40:00+09:00,浦河沖,192,+41.6+142.0-50000/,3.6,1,"[{'code': '01', 'maxi': '1', 'city': [{'code': '0120200', 'maxi': '1'}]}, {'code': '02', 'maxi': '1', 'city': [{'code': '0242400', 'maxi': '1'}]}]",20230427104317_20230427104044_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Urakawa
20230427094248,20230427094010,2023-04-27T09:42:00+09:00,震源・震度情報,発表,1,2023-04-27T09:40:00+09:00,茨城県沖,471,+36.1+140.8-20000/,3.1,1,"[{'code': '08', 'maxi': '1', 'city': [{'code': '0822200', 'maxi': '1'}, {'code': '0823300', 'maxi': '1'}, {'code': '0823400', 'maxi': '1'}]}, {'code': '12', 'maxi': '1', 'city': [{'code': '1223600', 'maxi': '1'}]}]",20230427094248_20230427094010_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Ibaraki Prefecture
20230427042031,20230427041729,2023-04-27T04:20:00+09:00,震源・震度情報,発表,1,2023-04-27T04:17:00+09:00,茨城県南部,301,+36.1+140.1-50000/,3.5,2,"[{'code': '08', 'maxi': '2', 'city': [{'code': '0821600', 'maxi': '2'}, {'code': '0831000', 'maxi': '2'}, {'code': '0820100', 'maxi': '1'}, {'code': '0821200', 'maxi': '1'}, {'code': '0822500', 'maxi': '1'}, {'code': '0823600', 'maxi': '1'}, {'code': '0830200', 'maxi': '1'}, {'code': '0823000', 'maxi': '2'}, {'code': '0823100', 'maxi': '2'}, {'code': '0820300', 'maxi': '1'}, {'code': '0820500', 'maxi': '1'}, {'code': '0821000', 'maxi': '1'}, {'code': '0821700', 'maxi': '1'}, {'code': '0822000', 'maxi': '1'}, {'code': '0822200', 'maxi': '1'}, {'code': '0822400', 'maxi': '1'}, {'code': '0822700', 'maxi': '1'}, {'code': '0822900', 'maxi': '1'}, {'code': '0823500', 'maxi': '1'}, {'code': '0844200', 'maxi': '1'}]}, {'code': '09', 'maxi': '1', 'city': [{'code': '0920100', 'maxi': '1'}, {'code': '0920300', 'maxi': '1'}, {'code': '0920500', 'maxi': '1'}, {'code': '0920900', 'maxi': '1'}, {'code': '0921600', 'maxi': '1'}, {'code': '0934200', 'maxi': '1'}, {'code': '0934300', 'maxi': '1'}, {'code': '0936100', 'maxi': '1'}]}, {'code': '12', 'maxi': '1', 'city': [{'code': '1223600', 'maxi': '1'}, {'code': '1220800', 'maxi': '1'}, {'code': '1222100', 'maxi': '1'}]}]",20230427042031_20230427041729_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Southern Ibaraki Prefecture
20230426165554,20230426165246,2023-04-26T16:55:00+09:00,震源・震度情報,発表,1,2023-04-26T16:52:00+09:00,浦河沖,192,+42.1+142.5-70000/,3.9,1,"[{'code': '01', 'maxi': '1', 'city': [{'code': '0158100', 'maxi': '1'}, {'code': '0158500', 'maxi': '1'}, {'code': '0161000', 'maxi': '1'}, {'code': '0160700', 'maxi': '1'}]}]",20230426165554_20230426165246_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Urakawa
20230426025355,20230426024944,2023-04-26T02:53:00+09:00,震源・震度情報,発表,1,2023-04-26T02:49:00+09:00,福島県沖,289,+37.7+141.7-60000/,4.3,2,"[{'code': '04', 'maxi': '2', 'city': [{'code': '0420700', 'maxi': '2'}, {'code': '0420800', 'maxi': '2'}, {'code': '0421100', 'maxi': '2'}, {'code': '0430100', 'maxi': '2'}, {'code': '0432100', 'maxi': '2'}, {'code': '0432400', 'maxi': '2'}, {'code': '0434100', 'maxi': '2'}, {'code': '0436100', 'maxi': '2'}, {'code': '0436200', 'maxi': '2'}, {'code': '0420600', 'maxi': '1'}, {'code': '0430200', 'maxi': '1'}, {'code': '0432200', 'maxi': '1'}, {'code': '0432300', 'maxi': '1'}, {'code': '0420200', 'maxi': '2'}, {'code': '0410100', 'maxi': '1'}, {'code': '0410200', 'maxi': '1'}, {'code': '0410300', 'maxi': '1'}, {'code': '0410400', 'maxi': '1'}, {'code': '0410500', 'maxi': '1'}, {'code': '0420300', 'maxi': '1'}, {'code': '0421400', 'maxi': '1'}, {'code': '0440100', 'maxi': '1'}, {'code': '0440400', 'maxi': '1'}, {'code': '0440600', 'maxi': '1'}, {'code': '0442100', 'maxi': '1'}, {'code': '0442400', 'maxi': '1'}, {'code': '0420500', 'maxi': '1'}, {'code': '0421200', 'maxi': '1'}, {'code': '0421300', 'maxi': '1'}, {'code': '0421500', 'maxi': '1'}, {'code': '0450100', 'maxi': '1'}]}, {'code': '07', 'maxi': '2', 'city': [{'code': '0720100', 'maxi': '2'}, {'code': '0720700', 'maxi': '2'}, {'code': '0721000', 'maxi': '2'}, {'code': '0721100', 'maxi': '2'}, {'code': '0721300', 'maxi': '2'}, {'code': '0721400', 'maxi': '2'}, {'code': '0730300', 'maxi': '2'}, {'code': '0730800', 'maxi': '2'}, {'code': '0734400', 'maxi': '2'}, {'code': '0746400', 'maxi': '2'}, {'code': '0750200', 'maxi': '2'}, {'code': '0750400', 'maxi': '2'}, {'code': '0720300', 'maxi': '1'}, {'code': '0720500', 'maxi': '1'}, {'code': '0730100', 'maxi': '1'}, {'code': '0732200', 'maxi': '1'}, {'code': '0734200', 'maxi': '1'}, {'code': '0746600', 'maxi': '1'}, {'code': '0748100', 'maxi': '1'}, {'code': '0750100', 'maxi': '1'}, {'code': '0750300', 'maxi': '1'}, {'code': '0750500', 'maxi': '1'}, {'code': '0752200', 'maxi': '1'}, {'code': '0720900', 'maxi': '2'}, {'code': '0754200', 'maxi': '2'}, {'code': '0754400', 'maxi': '2'}, {'code': '0754500', 'maxi': '2'}, {'code': '0754700', 'maxi': '2'}, {'code': '0754800', 'maxi': '2'}, {'code': '0756100', 'maxi': '2'}, {'code': '0756400', 'maxi': '2'}, {'code': '0720400', 'maxi': '1'}, {'code': '0721200', 'maxi': '1'}, {'code': '0754100', 'maxi': '1'}, {'code': '0754300', 'maxi': '1'}, {'code': '0754600', 'maxi': '1'}, {'code': '0740800', 'maxi': '1'}]}, {'code': '03', 'maxi': '1', 'city': [{'code': '0344100', 'maxi': '1'}, {'code': '0320900', 'maxi': '1'}]}, {'code': '06', 'maxi': '1', 'city': [{'code': '0620700', 'maxi': '1'}, {'code': '0620200', 'maxi': '1'}]}, {'code': '08', 'maxi': '1', 'city': [{'code': '0821600', 'maxi': '1'}]}]",20230426025355_20230426024944_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Fukushima Prefecture
20230425223621,20230425223206,2023-04-25T22:36:00+09:00,震源・震度情報,発表,1,2023-04-25T22:32:00+09:00,岩手県沖,286,+40.0+142.0-50000/,4.1,2,"[{'code': '02', 'maxi': '2', 'city': [{'code': '0220300', 'maxi': '2'}, {'code': '0244500', 'maxi': '2'}, {'code': '0244600', 'maxi': '2'}, {'code': '0220600', 'maxi': '1'}, {'code': '0220700', 'maxi': '1'}, {'code': '0240800', 'maxi': '1'}, {'code': '0244100', 'maxi': '1'}, {'code': '0244200', 'maxi': '1'}, {'code': '0244300', 'maxi': '1'}]}, {'code': '03', 'maxi': '2', 'city': [{'code': '0320200', 'maxi': '2'}, {'code': '0320700', 'maxi': '2'}, {'code': '0348400', 'maxi': '2'}, {'code': '0348500', 'maxi': '2'}, {'code': '0350300', 'maxi': '2'}, {'code': '0348200', 'maxi': '1'}, {'code': '0348300', 'maxi': '1'}, {'code': '0350700', 'maxi': '1'}, {'code': '0321100', 'maxi': '2'}, {'code': '0344100', 'maxi': '2'}, {'code': '0320300', 'maxi': '1'}, {'code': '0321300', 'maxi': '2'}, {'code': '0350100', 'maxi': '2'}, {'code': '0320100', 'maxi': '1'}, {'code': '0321400', 'maxi': '1'}, {'code': '0330200', 'maxi': '1'}, {'code': '0330300', 'maxi': '1'}, {'code': '0332100', 'maxi': '1'}, {'code': '0332200', 'maxi': '1'}, {'code': '0350600', 'maxi': '1'}, {'code': '0352400', 'maxi': '1'}, {'code': '0320900', 'maxi': '2'}, {'code': '0320500', 'maxi': '1'}, {'code': '0320600', 'maxi': '1'}, {'code': '0320800', 'maxi': '1'}, {'code': '0321500', 'maxi': '1'}, {'code': '0338100', 'maxi': '1'}, {'code': '0340200', 'maxi': '1'}]}, {'code': '04', 'maxi': '1', 'city': [{'code': '0420500', 'maxi': '1'}, {'code': '0421200', 'maxi': '1'}, {'code': '0421300', 'maxi': '1'}, {'code': '0420200', 'maxi': '1'}]}]",20230425223621_20230425223206_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Iwate Prefecture
20230425220302,20230425220002,2023-04-25T22:03:00+09:00,震源・震度情報,発表,1,2023-04-25T21:59:00+09:00,和歌山県北部,550,+34.0+135.3-10000/,2.9,2,"[{'code': '30', 'maxi': '2', 'city': [{'code': '3036100', 'maxi': '2'}, {'code': '3038300', 'maxi': '1'}]}]",20230425220302_20230425220002_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Northern Wakayama Prefecture
20230425143530,20230425143158,2023-04-25T14:35:00+09:00,震源・震度情報,発表,1,2023-04-25T14:32:00+09:00,福島県会津,252,+37.0+139.4-10000/,2.5,2,"[{'code': '07', 'maxi': '2', 'city': [{'code': '0736400', 'maxi': '2'}]}]",20230425143530_20230425143158_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Aizu,  Fukushima Prefecture"
20230425083439,20230425083155,2023-04-25T08:34:00+09:00,震源・震度情報,発表,1,2023-04-25T08:31:00+09:00,日向灘,791,+32.3+132.2-10000/,2.6,1,"[{'code': '45', 'maxi': '1', 'city': [{'code': '4540500', 'maxi': '1'}]}]",20230425083439_20230425083155_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Hyuganada Sea
20230425053259,20230425050746,2023-04-25T05:32:00+09:00,遠地地震に関する情報,発表,1,2023-04-25T05:00:00+09:00,インドネシア付近,953,-00.8+098.5/,7.1,,[],20230425053259_20230425050746_VXSE5e_1.json,Distant Earthquake Information,Adjacent Indonesia
